personne_id,nom,prenom,naissance,deces,nationalite,artiste,popularite
ecc9448c-9bf8-460c-a482-7f1296d07b4d,Martin,Richard,,,,,0
798e20ef-1d7d-4d21-935a-1c748dc87e04,Rainer,Iris,1944-03-03,,,,0
77f9adf0-1578-453e-aa10-38ec0b8c9386,S.,William,1914-02-05,1997-08-02,,,0
8a46c562-e2ad-48e1-a6ef-76c794636f4a,Deaver,Jeffery,,,,,0
4dc4a2bf-a606-4a7c-b041-0fae9a8dff7e,Nelson,Ray,,,,,0
a07e7d78-bd6a-41a8-9275-81caff6e252f,P.,William,,,,,0
ae81c8ee-b26e-4073-a2da-7a334924b542,Elders,Kevin,,,,,0
bc1894d2-bc45-46e1-b546-90a37f44e945,Fox,James,,,,,0
309ac3a5-ac21-47b1-8935-84241a31c3dc,Petievich,Gerald,,,,,0
68813bb2-1611-42f3-8a1c-94a7516480a6,Yglesias,Rafael,,,,,0
cf7ed20f-b7ef-4fd7-a87e-e1394ab3a5ca,Lovell,Jim,1928-03-25,,,,0
36d1eed6-9c16-47c0-bbf4-8334f010e7f9,Brelis,Nancy,,,,,0
223ddf18-c47f-4e30-99c7-e1fe48315fc9,Arnaud,G.J.,1928-07-03,2020-04-26,,,0
9b928d53-b165-4991-b80e-23b5be7e4f7f,Bryson,John,,,,,0
c4a32e39-e58e-47ae-ae0b-1de48b2e4c6a,Shirley,John,1953-02-10,,,,0
7c3fb641-5573-4c5a-a6b1-f030c0aa99d4,Ellroy,James,1948-03-04,,,,0
3f8103df-7488-4943-b2aa-e7584dfb407f,James,Robert,,,,,0
95536f8a-feb4-4772-bcda-2f0f16121131,Neely,Richard,,,,,0
2ac8814e-64f7-4156-be4d-bca1c4b84387,Gifford,Barry,1946-10-18,,,,0
973c1f14-b498-40df-a7b6-44153c64281b,Sapir,Richard,,,,,0
2c2a1db6-5f24-462e-aaf1-d278ef1223d1,Strick,Wesley,1954-02-11,,,,0
ab1155ed-bc93-412d-a19e-3778a81fea6e,Grisham,John,1955-02-08,,,,0
ed48aab5-21fb-4d3e-9c33-47b0b629be79,Ishiguro,Kazuo,1954-11-08,,,,0
2c72326f-e78b-40de-bade-8b94f35ede68,Keneally,Thomas,,,,,0
7cdbf4b5-d746-414b-9c24-3e5df36f7b37,Gottlieb,Michael,1945-04-12,2014-05-23,,,0
b6fbb4df-55eb-4c6a-8bb2-43861ed224c2,Cork,John,,,,,0
968892ca-f2cc-405e-aa62-64f6b838d34d,Séria,Joël,1936-04-13,,,,0
27d16276-5691-4623-a9aa-1131c8e6ed07,Herek,Stephen,1958-11-10,,,,0
ac7401eb-21e6-4f34-9fd0-244992b09343,Kovalcik,Janet,,,,,0
b5bdc848-368f-4642-85ad-ae8299a7d642,Smithee,Alan,,,,,0
f3df4a9a-b0db-4bfc-9906-8f4cb7ef41d8,Massi,Danilo,1956-01-25,,,,0
2bea2f1c-9961-4aa8-97ae-f1122b0dc7e6,Phelps,Win,,,,,0
68de57d8-7770-4877-b63a-628a6b0adf0d,Manse,Jean,1899-11-19,1967-08-25,,,0
bf305d74-16d3-4155-9ca1-e72fda711bc8,Brown,Billy,,,,,0
dde1af48-6ae5-4edf-9343-9a570faa91c4,Sacks,Alan,,,,,0
c4e076ea-52ef-4909-9477-5416b4588f4c,Anderson,Wes,1969-05-01,,,,0
deb9d162-57f8-4d39-93b5-10214583ddfd,Wilson,Kim,,,,,0
ae9a09f5-667f-4bf1-aa72-ab84687f22fd,Robbins,Tim,1958-10-16,,,,0
60a7b074-40d4-4fd0-8236-239b72bc5f45,Loucka,David,,,,,0
c5f325bb-f705-4528-b8f5-436d2362f02e,Berman,Barry,1957-01-01,,,,0
192a83e0-660e-43f7-953d-ed3ca694a1a2,Leboursier,Raymond,,,,,0
c8d8402c-65d9-4a77-929c-decc52ab2448,Widen,Gregory,1958-11-30,,,,0
868c647d-0cb1-4216-aebc-edc44e0a2044,Frankel,David,1959-04-02,,,,0
c7cf6ca5-8751-48be-91a8-2b3d7bb1788e,Leung,Edward,,,,,0
9639df5d-4457-4386-af1b-825a04360c4e,Bouchaud,Jean,1936-08-03,,,,0
7abcf093-ebf5-488d-887f-ee7f18541aff,Le,Serge,,,,,0
2ef7cd23-a4fb-43b6-900a-c4fbe031b766,Rubin,Bruce,,,,,0
27134293-4585-4ca7-af5f-a7a4a3e419a9,Lengliney,Michel,,,,,0
c8c75277-00fc-41ab-a8f4-c363f4ae2f8b,J.,Robert,,,,,0
c57e512f-8540-46a7-ab76-6c1c284a5a96,Lioret,Philippe,1955-10-10,,,,0
8203a72f-4a8c-4100-b550-2010ad7d0e36,Aknine,Pierre,1960-06-18,,,,0
68584f2d-68c2-41f1-853e-c1c4f72e15f2,Payet,Alain,1947-01-17,2007-12-13,,,0
45163444-efca-4ae6-8ae9-cc0d5a956b3b,Baker,Graham,,,,,0
c6738e3f-42c4-4f45-9b5c-af7daa7334f6,Nathanson,E.M.,,,,,0
18b72748-01d3-4553-b5ed-2ff3c7222dc5,Clancy,Tom,1947-04-12,2013-10-01,,,0
f71a2833-450b-4e4f-8caa-a18c3648e367,Coppola,Sofia,1971-05-14,,,,0
b2f9de3b-3426-4637-a801-2d801b158ab4,Thorp,Roderick,,,,,0
585d6e48-4c9e-4f4f-a34a-a48a295d1187,Henstell,Diana,,,,,0
d4ea7d41-9ef5-4491-b017-56030cb73fb4,Katzenbach,John,1950-06-23,,,,0
dfb03d47-9161-4e11-bdd6-510114ab566c,Torres,Edwin,,,,,0
6575add6-6ab0-4f77-81dd-0c8211f4a2dd,McDonald,Gregory,,,,,0
4984e389-50e5-4512-b224-3aa756797d94,Holden,Anne,,,,,0
5569d3f0-95bc-49e9-885f-6b1de4d3af8c,Malle,Louis,1932-10-30,1995-11-23,,,0
4a6d96a8-813b-44d8-9304-0ee3ab1a094c,Brelis,Tia,,,,,0
fae5f778-2ebc-4ea5-b60f-978918e53713,Abernathy,Lewis,,,,,0
0237d278-adde-4859-9059-5aef461615a7,Briganti,Elisa,,,,,0
26437cbd-ee27-4e8b-aafd-90ecf31977c6,Fulci,Lucio,1927-06-17,1996-03-13,,,0
2eab814c-8b35-45fe-a2c6-b19f0aaa550e,Robbins,Matthew,1945-07-15,,,,0
3024952d-fab6-4082-b067-0973f3ae4802,F.,Ronald,1949-01-05,,,,0
4f7afd62-878f-45a7-8532-a989c07915e7,Norris,Mike,1962-10-04,,,,0
7db477fe-eaa9-4283-a6fa-7d8bf76abe6d,Kazurinsky,Tim,1950-03-03,,,,0
0885d3c5-ca25-4b02-83c4-34201fed9f21,Clarke,Alan,1935-10-28,1990-07-24,,,0
630589f2-104e-45ef-9643-bc9a390edb6d,Epps,Jack,,,,,0
4fd66811-608f-4e8a-b9c6-79c3e84a89a8,Richmond,Bill,,,,,0
18f07639-980b-4afb-92b2-0dbb314f2229,Alan,Richard,,,,,0
9d9c3847-50ee-4d3f-8b68-036cf82125c0,Rapace,Noomi,1979-12-28,,,,74.14
306b838b-ca3f-4da4-a9ba-3a5403e7c8b4,Yates,David,1963-10-08,,,,0
6b3a55ce-048c-44c6-87ef-5377ff964fb1,Casar,Amira,1971-05-01,,,,22.52
01366c64-36ce-419a-b6ca-4107c794f54e,Herzog,Werner,1942-09-05,,,,0
6d582d94-f724-4bcc-a4ba-239fb45fce9b,Rodriguez,Robert,1968-06-20,,,,0
b66bd1ef-fe7d-4231-bc69-bbdecdd89aff,Wilson,Rainn,1966-01-20,,,,2.744
a40749ee-32ca-409a-a084-7e908535c273,Laage,Barbara,1920-07-30,1988-05-21,,,9.785
91f1ecbb-2def-4f05-834d-8fbcbd6b6bee,Soderbergh,Steven,1963-01-14,,,,0
7a76eb16-f455-48af-b125-0c72b9d31f3b,Fassbender,Michael,1977-04-02,,,,60.624
cd9979bc-81a0-4548-b579-c7a5cfd53ada,Elmaleh,Gad,1971-04-19,,,,20.567
9f0f4600-d132-421a-a92d-36a7a073a4a0,Agutter,Jenny,1952-12-20,,,,33.905
402ac6ec-bd37-4f33-a4d0-8121ae257328,Farcy,Bernard,1949-02-02,,fr,,2.744
788f3f25-1fb0-4386-85ec-b52e95908b36,Sang-ho,Yeon,1978-01-01,,kr,,0
caa1dd9a-9c41-417d-a10d-c804bb6ba656,Craven,Wes,1939-08-02,2015-08-30,,,0
3a814d5a-b319-4553-b15c-d112ddb01be4,Huston,Danny,1962-05-14,,,,36.232
1eb69b95-e472-4fce-a848-f344ed47a1a2,Abbasi,Ali,1981-01-01,,ir,,0
df86bdab-91b8-4adc-8040-d6ea4ed0fc69,Alfredson,Tomas,1965-04-01,,,,0
8a65d8a5-cefb-4ba5-9ed5-60c518c56152,Favreau,Jon,1966-10-19,,,,0
2bd8e877-93d7-4fb3-94c7-8be019ac29ea,Sarde,Philippe,1948-06-21,,,,0
c0584c19-99d1-4e1b-ad96-5b7e4f47517e,Shabatai,Ya'ackov,,,,,0
ed424e0b-2b10-4d1e-bc6c-fa8c8adf3c00,De,Guido,1944-12-22,,,,0
a9758bd9-4d11-447d-a3d4-38ad5f148be1,Shore,Howard,1946-10-18,,,,0
a56db2fb-61ed-4db7-9987-7a86b18baeae,Bernard,James,,,,,0
05d6c423-b78e-47b9-9b91-e6aff693767c,Anderson,Laurie,1947-06-05,,,,0
9d2c7d10-6265-4e0b-ab48-af5c9703da2d,Schenker,Rudolf,1948-08-31,,de,,0
2844cc9a-e417-4b7f-9a88-81f3b7b102ff,Meine,Klaus,1948-05-25,,de,,0
19e6ab67-8615-4aa7-b0e3-ed0babf92b45,Bonezzi,Bernardo,,,,,0
a16074bb-a7a1-45de-894b-a8f64ad1462f,Budd,Roy,,,,,0
ef468e98-919a-46b1-818d-f0afcdeb591e,Plumeri,Terry,,,,,0
ebb96cdc-831c-47b4-bf16-d69d55247e83,Harris,Frank,,,,,0
531d0109-a630-4567-8f6c-fceb7834cd85,Danna,Mychael,1958-09-20,,,,0
ee73d21d-3f8a-4fa9-a462-a7653700cdfd,Serra,Éric,1959-09-09,,,,0
61c4a0af-278d-402d-946b-c7cd4b688142,Doldinger,Klaus,1936-05-12,,,,0
ac1748da-a56b-454f-a9e6-99e7f73bf9c1,Beltrami,Marco,1966-10-07,,,,0
dddd321f-5526-4e84-90ab-eb4a9060edcb,Lena,Battista,1959-06-08,,,,0
56b20e62-2fd5-4f73-ae02-6b39b4d1fd79,Folk,Robert,1949-03-05,,,,0
8816af0b-22ab-4856-90d3-cd974c00d46c,Shire,David,1937-07-03,,,,0
c3e420d2-62e7-49d3-9cde-1532e801ed41,Zimmer,Hans,1957-09-12,,,,0
fbd799b1-e7b5-495b-be49-d671a44fc7b8,Grey,Harry,,,,,0
150d01af-fda5-42f4-9fee-66d4d996b04e,Irving,John,1942-03-02,,,,0
3b7a067f-900c-43ef-8227-0a85fec2b8d3,Williams,Gordon,,,,,0
38ca0e69-e1b4-4777-abcd-c715f29e7de4,F.,William,,,,,0
7b4f0183-f912-4d35-95dc-a633bff5957c,N.,Thomas,,,,,0
9bb290a7-037b-4080-a6fb-26e8752a7412,Thomas,Craig,,,,,0
fbcd8008-198a-4e44-abf9-d6c88967e3db,Buell,John,,,,,0
45b06f48-3d6a-4c09-bfac-f48386070439,Nyman,Michael,1944-03-23,,,,0
72805ffc-ae82-4507-a9b8-17a755bc592b,Bradford,William,,,,,0
244e7487-8028-4d41-868b-3e2d32510874,Golon,Serge,,,,,0
1c830a17-ed42-45cc-865f-7796b54c0dad,Louÿs,Pierre,,,,,0
8becfa3b-8cb0-4d62-a6e2-494a165fbd4c,Garfield,Brian,1939-04-24,2018-12-29,,,0
be1d80dd-7995-463b-a449-c1cb0a755fe3,McKenna,Richard,,,,,0
eb670ab1-e3ee-438b-8f36-a25d11b5c6d9,Marko,Zekial,,,,,0
7be724b7-2418-463d-912d-f39952e9403c,Webb,Charles,,,,,0
3249964f-6398-4e9e-a6f9-cbcb985a99ab,Rieck,Horst,,,,,0
de1fcaaa-1a67-4711-882e-68dba9a38a1f,Hayes,Billy,1947-04-03,,,,0
60815646-d01d-4ca3-a03e-a6c29f4fa4d8,Brandel,Marc,,,,,0
e763019b-7e58-462e-95e3-3b293162aa09,Daley,Robert,,,,,0
2c469d22-c607-45ee-a497-b0d40a553942,Golan,Serge,,,,,0
1545594e-a9fd-405f-afcc-703c527b77bf,Hermann,Kai,1938-01-29,,,,0
f1f0cb4c-eee9-42e3-a4bb-405c411e1bb3,Corman,Avery,,,,,0
7d0c317d-5f65-4d2a-a82a-8c56f4f9251a,Hohimer,Frank,,,,,0
0552b7ac-3ca4-40f8-a749-6719362237a4,Hough,Richard,,,,,0
00e49fe0-ca58-43b7-a5a4-f64bbd2086b9,Spencer,Scott,,,,,0
dc5985a7-415e-4b7f-9768-6378c97e55da,Naughton,Edmund,,,,,0
adb438a7-da1f-4c66-8dc7-61e502d99f55,Gardel,Louis,1939-09-08,,,,0
0ed89573-1089-45a9-941f-cf9ff67b0843,Scott,F.,1896-09-24,1940-12-21,,,0
15e4268f-0e6d-461b-8512-daf6feb5de68,Odier,Daniel,,,,,0
467e802d-2d56-4325-afb7-d23fd53d512d,W.,John,,,,,0
ba66f15f-8385-429d-bf62-927f621c2dda,Brown,Harry,1917-04-30,1986-11-02,,,0
48e2a55d-8ab7-42b6-949f-7a3179e5f3a2,Brennan,Peter,,,,,0
44838fa2-d9fc-4c16-a51f-52da79849c13,Konvitz,Jeffrey,,,,,0
2cbadf6c-3b14-4810-8dbd-7577b7b37225,Cook,Robin,,,,,0
bfdc0c50-a517-4841-afc9-df3539d5258a,Van,Peter,,,,,0
4568fa78-fadd-4609-906e-418392ab9826,Powell,Tristram,,,,,0
c419dd24-8ff2-4b99-8241-1f5c99a5f30d,Chapman,Matthew,1950-01-01,,,,0
f015c11f-f38d-439a-b437-5223ceab83df,Zola,Émile,1840-04-02,1902-09-28,,,0
2f9760b7-72c3-4c43-9563-7e66f6641a79,Chaskin,David,,,,,0
810037bf-e71e-4711-bc2a-b6146f5be593,Sorkin,Aaron,1961-06-09,,,,0
89b2a93f-0605-4684-bf38-1006b4b40bad,Brooks,Mel,1926-06-28,,,,0
bfe6cbe0-c62c-4286-863b-8ddc121ce5b0,Gale,Bob,1951-05-25,,,,0
9967b2d9-9cf8-4a24-bb08-263c16e954c0,S.,Charles,,,,,0
8ba9c540-ba0e-45f7-ada6-d5b00ad33d81,Fabre,Michel,,,,,0
4157d873-250f-4dfd-9cbf-d3c3821b670c,Petrov,Yevgeni,1903-12-13,1942-07-02,,,0
23bb70ce-dbed-43f6-be77-a27c0c9a4b00,Aubrée,Patrick,,,,,0
eaa4671c-4b67-4fbb-9ef2-5e2cf58b1d7a,Kevin,Andrew,1964-08-14,,,,0
a67874ba-4257-450b-a8e6-d47e65909856,Price,Richard,1949-10-12,,,,0
3a822874-dc77-48d3-9659-58a8fe648180,Kessler,Lyle,,,,,0
70c6d3f3-0832-4eab-95cb-824b524606c5,Kanievska,Marek,1952-11-30,,,,0
186adfaa-2d37-49d5-8c61-32498657c26a,Lynch,Paul,1946-06-11,,,,0
af606b8f-6a7c-4cf6-b6f7-68c10fe27ba8,O.,Gary,,,,,0
4141dc5a-3b23-4949-95af-e37b0f136494,De,Michael,,,,,0
1381852d-13d6-4c57-8190-70d4cc2a7d2e,M.,James,1892-07-01,1977-10-27,,,0
9f1f4266-60bf-4fc6-abb9-760447f00cd3,Griffe,Maurice,,,,,0
37422808-ea5f-4692-8a16-1f8c6aa64f0d,Gaines,Charles,1942-01-06,,,,0
b030d969-4bca-4d1e-83f4-0059e8674d61,Exton,Clive,,,,,0
9b3727c6-b910-4df6-ae89-e80f39c925bd,Lavin,Julianna,,,,,0
a7722fa4-b1ab-4e51-b294-365eab016e11,Weiland,Paul,1953-07-11,,,,0
a6167a6f-8c3b-432c-8970-55724dd8c39b,Lynn,Jonathan,1943-04-03,,,,0
19f5f25a-524f-4254-8c62-86cfc4169857,McMurtry,Larry,1936-06-03,2021-03-25,,,0
e9f3a436-664a-403a-9cf5-cb68e3acfac5,Roos,Don,1955-04-14,,,,0
f5d61e7e-cfaf-4276-b5fb-6db73c226e54,Brault,Michel,1928-06-25,2013-09-21,,,0
30c8dda4-33a2-44c8-bd77-ee4fd3326c7c,Pétin,Michèle,,,,,0
4be2ae35-3790-4e8c-ac9e-02fbe62690b9,Kirsner,Jacques,1946-06-22,,,,0
17e2c88a-6efa-4c16-b53f-7c6c2b241aa4,Capetanos,Leon,,,,,0
62b251db-7c3f-4349-bee5-9f26d5df759d,Ashby,Hal,1929-09-02,1988-12-27,,,0
4c31f526-9430-491d-aabe-9c5bdd15fc27,Barish,Leora,,,,,0
bb30901c-2ec1-4df5-9acb-1bb3421f2884,Mann,Michael,1943-02-05,,,,0
a2f8e0ef-d976-40df-aac6-5022988729c3,Allen,Woody,1935-11-30,,,,0
4fe7cfe8-91e6-480f-98f3-ad5493bd9576,Sholder,Jack,1945-06-08,,,,0
03768756-c1dd-4b67-bd0d-21afd75df7a2,Fabbri,Diego,,,,,0
ccb00485-8c62-4b96-92e3-b477846dfae7,Ferrara,Abel,1951-07-19,,,,0
eec80990-1186-4dff-832a-0b741415d569,E.,Donald,1933-07-12,2008-12-31,,,0
173ac96e-623f-4dc7-90df-57907528d772,DuBos,David,,,,,0
8f603441-7cba-4a2d-aad7-294e80d5a7d8,Wolfe,Tom,1930-03-02,2018-05-14,,,0
4add6918-21a2-49d1-a60c-bd00e8b3b046,Blair,Dennis,,,,,0
c4edf5b6-2016-42fa-b2b6-f6c4638df3fa,Van,Chris,1949-06-18,,,,0
89940a8e-f80f-46b0-9f71-393327941e88,Kellman,Barnet,,,,,0
9f82045b-8198-4afb-8686-04415784e6e7,Glimcher,Arne,1938-03-12,,,,0
81186d10-c09e-431f-96fe-1ddf52a8e7b3,Linklater,Richard,1960-07-30,,,,0
90e6e318-424d-4c4d-b192-fd231d94f585,Maguire,Sharon,1960-11-28,,,,0
0eb3a0b8-81d2-45b4-9f90-2b8931ce5559,de,Jan,1943-10-22,,,,0
3235024d-3264-4267-b11a-f45b1bc2f4c2,Greengrass,Paul,1955-08-13,,,,0
d672f709-3cd2-40c2-a2eb-cb7d2b8b4b61,Bijan,Alin,,,,,0
0d11b75f-b745-4b62-ad70-20f20ad0e2a1,Wang,Wayne,1949-01-12,,,,0
c8ab6363-072c-4cd8-a7f3-5d8711056491,Yimou,Zhang,1950-04-02,,,,0
388cb492-dd02-496d-995a-cfa9fdbe4081,Beeman,Greg,1962-01-01,,,,0
3392bd3f-16c5-407d-a702-894a7c39e2c6,Mayfield,Les,1959-11-30,,,,0
ea0d1711-3770-4792-9eff-4c661de5bf34,Wachowski,Lana,1965-06-21,,,,0
e605c18f-8f35-4b4f-826f-8bb3c2cb1178,J.,D.,1965-01-17,,,,0
4845c2b8-24f0-4b1d-abd3-5152cf64731b,Reynolds,Kevin,1952-01-17,,,,0
09825472-40c7-4245-b729-f377b124319f,Yu,Ronny,1950-07-01,,,,0
5b35204f-55fd-4034-ae9e-6e80295dd9e5,Foley,James,1953-12-28,,,,0
1ce780e4-9914-4dd0-a53a-84ef720eab95,Van,Olivier,,,,,0
91a30d92-a036-49b3-b0f6-e2210d0980b6,Mansfield,David,1956-12-13,,,,0
6b9a39ec-e41a-4aea-ae49-54e5638c1dae,Morris,John,1926-10-18,2018-01-25,,,0
c54783a6-1130-48c1-8e46-e2e77cdea2ce,Ceccarelli,Luigi,,,,,0
a47daf9c-4006-44a2-99fb-d59330787b98,Rubinstein,Donald,,,,,0
2bfedb50-0b6b-45e1-b3b5-24a8394f717c,Vai,Steve,1960-06-06,,,,0
50cbcb1a-74a6-4ceb-9b5e-3107c1668865,Mann,Hummie,,,,,0
3a3f4982-f328-44c4-a3d7-0c684f7dd8d9,Jabs,Matthias,1955-10-25,,gb,,0
dcb4810d-9500-453c-9e33-7477e67a009d,Schenker,Michael,1955-01-10,,gb,,0
5bc04333-8945-4f7f-ac35-f30657c97d8d,Dirkschneider,Udo,1952-04-06,,de,,0
42106bc6-c576-461f-801a-3b6075faf6f6,Pesch,Doro,1964-06-03,,de,,0
5cce2f12-576c-435e-9db5-7f616de50eba,Blackmore,Ritchie,1945-04-14,,gb,,0
503d6e8a-5752-44b2-a0d2-ed660e322508,Gilmour,David,1946-03-06,,gb,,0
2e16beb3-4f3a-4bfc-ad4f-86285b44bbdb,Harris,Steve,1956-03-12,,gb,,0
51d9c565-b57e-4be0-9d58-d454c019a478,Dickinson,Bruce,1958-08-07,,gb,,0
b04b28ee-b861-45b8-93ed-6a86009ca18e,Smith,Adrian,1957-02-27,,gb,,0
db03b2cf-64e5-4ac7-8ed2-3a2d746a9e7c,McBrain,Nicko,1952-06-05,,gb,,0
e7293214-db75-427b-80a9-5503435631c7,Murray,Dave,1956-12-23,,gb,,0
089155ed-1f55-4638-8d9b-da84a48e23a6,Gers,Janick,1957-01-27,,gb,,0
abaf9ed2-210a-4101-af72-38ade18b197b,Hill,Ian,1951-01-20,,gb,,0
46b03d27-ac76-4b51-83fd-3f3332439c8d,Tipton,Glenn,1947-10-25,,gb,,0
68c8c29f-0071-4a5c-af0d-eb096964b592,Iommi,Tony,1948-02-19,,gb,,0
3dd8ecb3-4724-49c5-a057-165b3d493802,Butler,Geezer,1949-07-17,,gb,,0
8d7c281f-c383-4bc5-8023-26cd1f578621,Ward,Bill,1948-05-05,,gb,,0
6639b4f9-6bb9-4dd1-a3f9-b5b47cc8c3b2,Lawless,Blackie,1956-09-04,,gb,,0
73e65a7a-7b46-4cd6-81ec-57b235736f90,Di'Anno,Paul,1958-05-17,,gb,,0
17e007a8-7b36-4047-8a21-55606c4ca15a,Bayley,Blaze,1963-05-29,,gb,,0
6366cd59-fbd4-401a-9ded-0bdd6ec31c74,Burr,Clive,1957-03-08,2013-03-12,gb,,0
47cd90d9-a6c0-45c9-ac91-d42ab5424a02,Byford,Biff,1951-01-15,,gb,,0
d6039574-97d3-477b-b520-4ab058a086fa,Lee,Jake E.,1957-02-15,,gb,,0
ae7b597a-0a61-44aa-8211-b6521546e63d,Singer,Eric,1958-05-12,,gb,,0
3756341e-46dd-4baf-9059-e9bb85b4f2f6,Gillen,Ray,1959-05-12,,gb,,0
60ae3cad-d861-40a9-b76e-2f02a2f8807f,Joplin,Janis,1943-01-19,1970-10-04,us,,0
568bfba7-21c0-468c-97d3-f45fb8058166,Rhoads,Randy,1956-12-06,1982-03-19,gb,,0
10a457dd-20ac-4d9a-8bf2-da7e596d8046,Burton,Cliff,1962-02-10,1986-09-27,gb,,0
586df674-a076-4bc5-b746-1c9d319aea08,Paich,Marty,1925-01-23,1985-08-12,,,0
fcebb17f-84dd-4f9d-9cf0-e48b82492f07,Oryema,Geoffrey,1953-04-16,2018-06-22,,,0
1a3915eb-9b77-4dc1-beb6-c4965ae9b879,tenBroek,Nic.,,,,,0
8221e033-4318-4a6d-8c54-6d60794588cf,Lang,Jim,,,,,0
6941963d-cf68-48df-a642-01ca38634a11,Delia,Joe,1948-10-11,,,,0
d0d38126-507b-406a-88d2-9f2724731fd2,Schiff,Steve,,,,,0
f0684d88-0513-42c1-945a-cd1dfd19af0a,Tamplin,Ken,,,,,0
ae22003d-4a93-486f-9ba4-74e217606fad,Bloch-Lainé,Olivier,,,,,0
843c89ad-1308-4f50-b211-216992507570,Goodman,Miles,1949-08-27,1996-08-16,,,0
717b1e58-2ab2-4229-9e6c-205996c69da5,Fiedel,Brad,1951-03-10,,,,0
03433921-6096-4eb1-9e42-a93d3d79598f,Bregović,Goran,1950-03-02,,,,0
15dd1fb6-2f83-4a66-8ab2-491b39244c06,Bensi,Danny,,,,,0
596704f6-4f21-4e2b-aed2-e7dd48f6c964,Sitruk,Claude,,,,,0
b4e84b1e-b090-4a67-a562-8a3293aeeffb,Juel,Martin,,,,,0
52ee959a-506d-4b83-887b-21854b88157f,Berg,Christoffer,,,,,0
49deace0-979f-453d-aa8a-5dc0601aa55f,Glass,Philip,1937-01-31,,,,0
04ec4590-e554-493a-8c29-49c8fa4a3e20,Cosma,Vladimir,1940-04-13,,,,0
1b43d50b-0411-4d5b-babc-2aba56e6c310,Frizzell,John,1966-01-01,,,,0
5be045f7-c125-46d1-bd5c-db62961559c9,Walker,Shirley,1945-04-10,2006-11-29,,,0
19f9b164-dc99-492f-9b94-93a48986d3d0,Hyman,Dick,1927-03-08,,,,0
86e8f3bc-b36d-4deb-8233-2fb3b8edfd84,Marvin,Richard,,,,,0
eb029103-19e7-4826-88f7-91903e5243b6,Portman,Rachel,1960-12-11,,,,0
eea88555-7da9-4477-b400-6384457e5291,Davidovici,Jacques,,,,,0
1e31c3d1-724f-40cc-9e2b-4bd2b6bc44ee,Wilder,David,,,,,0
834483a1-dad6-40b6-a3aa-c4e2b4682637,Shearmur,Ed,1966-02-28,,,,0
ddf98218-d902-4176-b062-62e53deb71fb,von,Burkhard,,,,,0
b1130703-a8df-49bb-945d-505e9649eaec,de,Marius,1961-01-01,,,,0
ca003363-bc63-4e79-94a0-d3b5ae1cde35,Beck,Christophe,1972-11-30,,,,0
592ae709-329e-4303-8461-d55ecf72a35c,Elfman,Danny,1953-05-29,,,,0
a0a12da4-e2f7-4f2c-a306-97e27b1749bb,Legrand,Michel,1932-02-24,2019-01-26,,,0
ed8b8ef1-90f1-48d3-9a35-2e1ff690ead4,Davis,Don,1957-02-04,,,,0
3e5b94b4-91aa-407f-86f1-10b5504242ff,Higham,Michael,,,,,0
c14be58c-4677-44ea-a00b-a23f904a15f5,Newton,James,1951-06-09,,,,0
21ebe214-7b8e-4ac3-bb1c-b6ba8a6d6cdc,Debney,John,1956-08-18,,,,0
e555520a-beb4-4f32-bd2e-03d203208b3c,Savall,Jordi,1948-08-01,,,,0
0fb3400b-4abb-492c-b6b0-02a3566d32cb,Lledo,Anthony,,,,,0
88798121-6737-49e8-96e1-97b2a7805f13,Eshkeri,Ilan,1977-04-07,,,,0
93683590-cb7f-4ff4-8ca0-c0625165126d,Lakin,Rita,,,,,0
c470af12-9b85-42ad-beb4-8cd690e54989,Morris,Richard,,,,,0
b995f4ea-3931-416b-8c99-dccb282d5f9b,Cohen,Larry,1941-07-15,2019-03-24,,,0
c8ff0b10-2e97-4c72-a91b-b1a78295f0df,Ryan,Cornelius,1920-06-05,1974-11-23,,,0
c4c9481c-04ac-466c-9c1d-1b2323e23b8d,Gérard,Michel,,,,,0
cf3936ac-1f72-49e6-861e-87d0b0c47acc,Smith,Wilbur,,,,,0
e370727d-e3ad-4a0e-888a-0256ea70ce83,Orval,Claude,,,,,0
04cef628-e8d8-49b6-94d7-790757c0763b,Gunter,Robert,,,,,0
a76fb490-5c08-49f0-b504-69db40da2463,Till,Eric,1929-11-24,,,,0
283cf35e-ac81-4e5d-9e47-b3257ee17f62,Grady,James,,,,,0
c38f5f14-a051-4465-b012-652c8ebc3656,Hinton,S.E.,1948-07-22,,,,0
01d629b3-e839-43e7-b1a7-36560a7d1a18,Yellin,Bennett,,,,,0
dafabd3a-29fc-44e8-aa49-145f0e7e757e,Mandel,Babaloo,1949-10-13,,,,0
de6adcf7-c16f-4d74-be8d-129c377838ba,Woods,Donald,1933-12-15,2001-08-19,,,0
af5fd82e-30f9-47a5-9cc1-8fc4eda5ed00,Bean,Henry,1945-08-03,,,,0
174fcbe2-f624-4385-b751-80818bc45155,Wilkes,Rich,,,,,0
01af58de-1761-4040-aae1-4530a4452c07,K.,Gary,,,,,0
bc666dce-18eb-4526-9ce9-17d2b8556b17,Ackles,David,,,,,0
c07bc6cd-d200-4757-90c3-be43b0c1230d,Giraldi,Bob,1939-01-17,,,,0
6447e3c5-08d1-49d0-aa70-df0978422a40,Margolis,Seth,,,,,0
31406bed-0d6a-4780-8e58-d6d1c9ae3573,Orr,Robert,,,,,0
